27439	45076	34	0
24847	57054	24	0
46904	23394	54	3
88415	14186	55	4
88327	69637	43	0
88327	21360	95	0
88327	63379	16	9
88327	74581	10	1
88327	428	43	0
88327	58327	52	2
88327	1743	83	0
88327	73746	76	0
8328	4706	16	0
8328	46951	16	2
8328	60975	16	0
8328	23478	69	0
81008	51647	49	0
81008	24011	49	3
41775	58841	53	0
15047	35366	79	0
87276	49003	95	0
87276	48433	64	17
87276	12745	29	1
87276	76842	29	0
87276	2517	39	0
87276	30775	29	0
87276	72641	29	0
87276	7253	29	2
87276	68646	91	0
34857	13035	4	7
34857	40259	74	6
24540	23067	68	3
24540	67918	68	0
24540	29371	69	0
70006	69543	53	0
70006	30264	26	0
70006	11941	26	0
73969	63528	26	0
43802	40367	69	0
76814	507	28	0
76814	61027	50	0
89845	20128	88	0
61629	3612	62	2
54841	46441	4	0
54841	32259	8	6
54841	30536	4	0
54841	36230	92	5
54841	53309	99	3
54841	61286	57	0
54841	42481	86	0
54841	64146	43	2
54841	60981	43	2
54841	72189	57	2
54841	60698	4	1
54841	46212	4	4
54841	22545	43	0
54841	71394	86	0
54841	18482	4	3
54841	30252	86	3
54841	31414	43	0
54841	30159	4	4
54841	34602	43	3
54841	4255	4	0
54841	54949	4	13
54841	7862	84	0
54841	16646	4	0
54841	36654	43	0
54841	66399	4	3
45716	23591	67	0
45716	40441	36	0
77562	13913	54	0
69621	4489	89	0
69621	8882	69	0
58226	54530	24	0
16897	31866	26	0
60703	68576	31	7
6225	32638	30	0
6225	8341	30	0
32733	46633	69	6
32733	62249	10	0
32733	66819	69	2
57856	36061	3	0
57856	68739	3	3
57856	65832	86	2
65726	50023	3	0
95419	14110	47	0
95419	21522	26	0
95419	63970	61	10
95419	3029	76	5
95419	61278	76	6
95419	3702	10	2
95419	62266	10	0
95419	28073	76	0
2058	9449	82	0
50666	29840	26	2
50666	16385	21	2
50666	77534	87	0
50666	28519	47	0
97459	13965	10	0
4037	21363	30	0
4037	44617	25	0
4037	20462	90	0
4037	28548	82	0
4037	1540	90	5
97683	67877	40	1
97683	7537	40	5
97683	27119	82	2
97683	15765	82	0
97683	30660	1	0
68076	2269	34	0
68076	10542	92	0
23469	66150	72	4
23469	62928	69	0
23469	15940	69	0
42757	55910	69	4
42757	74648	69	4
96790	161	5	0
96790	5478	92	3
96790	27958	96	0
41235	19735	69	0
41235	75099	71	0
41235	66812	69	0
41235	44209	82	0
41235	69204	69	1
41235	53996	96	0
41235	59109	69	2
41235	14705	56	4
41235	10712	56	0
41235	27254	31	0
41235	631	63	1
57040	58798	4	0
57040	49772	26	0
34982	61333	82	1
47951	76671	6	0
54632	43469	61	0
54632	23088	11	9
85342	47419	65	3
2158	75910	82	0
82093	76030	52	0
21203	21890	4	0
18674	7275	82	2
18674	15851	69	0
29339	69614	85	0
29669	38871	21	5
29669	70116	5	0
80139	1118	76	4
16344	43321	31	0
96090	22157	2	0
80085	65324	78	1
80085	7717	59	0
80085	62351	97	0
80085	36005	78	5
73767	56582	85	2
86856	65570	33	0
86856	17341	27	0
86856	4582	83	0
86856	8523	17	0
86856	12606	33	0
54744	18785	6	0
54744	31495	21	0
10196	17441	10	0
45428	20051	31	0
81429	9325	30	0
38507	36917	4	0
38507	5507	2	6
38507	4558	4	0
38507	9547	2	0
17585	25402	1	4
17585	51621	1	6
65970	15419	54	0
65970	14341	54	1
102871	63497	69	0
102871	64643	4	0
102871	23080	73	0
102871	53726	22	0
49003	64130	77	0
49003	75237	58	7
97429	35073	55	0
82798	23857	77	0
3070	9691	16	0
3070	69209	16	4
3070	60600	56	0
3070	26876	31	0
3070	16033	34	3
3070	27381	63	0
3070	57413	16	5
3070	16551	56	0
3070	45912	66	0
3070	51429	52	0
3070	76061	69	1
42047	40825	69	7
47832	65629	91	4
32249	43324	82	0
98326	10091	34	0
98326	18901	34	0
78825	48538	32	0
78825	57090	72	0
78825	64463	31	4
79971	32508	59	0
79971	65993	82	0
79971	24346	55	0
67399	714	63	4
67399	2332	64	0
67399	7639	11	3
15005	40733	89	2
96689	12560	31	0
96689	70202	69	3
96689	11365	69	1
96689	40970	82	0
68064	9072	3	0
68064	6955	69	2
68064	14898	9	1
68064	52086	3	0
68064	44169	18	0
68064	60036	18	0
68064	51850	54	0
90716	30464	10	1
90716	33092	46	0
90716	50905	6	0
90716	14665	31	0
90716	43156	67	0
90716	23973	30	2
90716	8727	8	0
90716	75264	22	0
90716	37100	32	0
42381	23828	40	0
44571	67844	12	0
44571	66963	12	0
94426	72440	24	0
94426	30474	72	0
94426	57746	9	0
94426	48766	21	0
94426	272	85	0
94426	17348	69	3
48399	64471	28	0
48399	12830	48	0
102680	28227	50	0
89974	29549	10	1
89974	50798	47	0
89974	45461	10	0
89974	74494	45	0
21024	73041	42	6
21024	53951	49	7
21024	33758	24	3
21024	70197	48	2
21024	18360	50	3
21024	10029	42	2
21024	56909	3	0
21024	7352	58	0
21024	49066	58	1
24142	63040	10	0
24142	52928	10	0
34893	53445	92	1
71804	24776	13	0
71804	41224	39	0
24590	16847	40	0
33045	2135	96	0
6786	13011	21	2
49218	41577	88	4
34297	40639	48	0
76080	16504	89	0
63810	29612	42	0
44921	26023	45	0
44921	57713	45	0
3177	52752	16	0
18201	39500	32	0
28360	8478	21	0
13024	27721	69	4
13024	26139	69	0
13024	77592	70	3
24800	23903	27	0
80459	62187	49	0
80459	33647	11	4
28442	1486	65	0
88699	3412	63	2
88699	11453	2	0
88699	10009	50	0
19196	18070	13	5
68383	59088	5	0
68383	51432	5	4
68383	35983	5	8
68383	35927	5	0
68383	23601	92	0
32049	4524	38	0
62016	72438	69	0
83834	34361	4	0
98466	62914	63	0
30877	6620	53	0
21620	44309	33	3
21620	31834	69	0
65585	967	92	2
65585	44697	85	0
97916	32986	98	0
93062	17942	45	0
44947	58659	44	0
44947	68586	53	0
79764	65867	9	0
54903	66178	32	3
92835	52636	69	0
61638	18448	2	3
61638	50909	2	2
24471	43128	75	0
84834	9431	24	1
24980	66505	54	0
30793	13618	31	4
66435	16950	69	0
6266	55111	24	0
54394	18707	26	0
97664	41620	48	2
97664	62633	16	0
97664	61910	48	0
97664	36245	31	0
46658	55802	8	2
46658	45010	54	0
23630	19162	94	0
81872	58185	74	2
81872	35602	39	1
81872	30761	39	0
81872	41934	39	0
81872	73582	39	2
59959	67637	54	5
59959	55905	89	0
59959	26959	54	0
59959	64857	69	0
57030	31987	69	0
57030	75761	2	0
57030	52206	39	0
57030	3354	16	0
15677	4730	8	2
15677	28681	43	0
18872	39805	16	4
24135	10201	70	3
25169	18296	7	0
98591	28071	59	0
13951	17946	58	0
13951	69172	58	3
13951	51782	49	0
13951	12252	49	0
40320	70212	67	4
40320	62801	71	0
40320	50680	11	4
40320	55578	94	0
40320	69324	11	7
66062	8292	35	0
1925	57943	76	4
15795	61199	65	0
16307	3272	69	0
16307	22656	76	0
16307	15864	34	0
27810	51494	6	0
104208	40523	82	0
104208	29378	48	2
81355	59979	88	2
75064	26957	4	2
79417	25021	2	0
85502	70231	20	0
12683	9488	21	0
73431	23069	1	0
27707	55426	48	0
30203	41796	16	13
30203	27172	16	0
30203	61799	82	0
30203	46014	68	0
30203	62103	68	0
30203	48363	16	0
30203	51937	91	0
13255	24868	77	3
94209	57958	90	0
46674	3649	69	0
53865	71874	79	0
53865	29190	67	0
93913	1381	98	4
69826	62326	30	0
90013	45128	91	0
90013	59076	24	0
56669	75898	30	0
10538	33397	69	2
12690	61907	51	1
1853	21311	8	0
1853	22611	24	0
1853	9089	4	0
1853	14189	60	9
1853	29974	51	0
1853	7520	21	0
1853	77231	89	0
55374	65372	73	0
25308	50275	45	0
25308	66493	85	0
10853	4531	73	0
10853	11521	25	0
10853	31665	99	0
10853	11027	19	0
102425	17392	59	3
13311	47414	69	0
13311	51937	91	0
42425	57230	54	8
42425	40400	69	0
42425	72324	74	8
42425	60993	50	0
42425	67370	42	0
79185	21888	38	0
79185	6309	25	3
79185	38410	31	0
79185	33445	96	4
79185	14701	26	3
79185	24638	4	0
79185	39588	64	3
79185	34959	50	0
79185	77026	26	0
79185	24330	78	0
1055	59076	24	0
3206	34924	68	0
11101	74078	92	0
11101	54174	55	0
86561	43807	49	7
4864	21392	2	4
4864	15346	39	0
84204	58923	6	0
84204	20667	82	0
84204	63886	10	0
26080	9230	53	0
34849	62590	69	1
34849	75320	69	1
34849	61087	22	0
34849	49894	75	0
97382	5596	73	0
30896	22063	47	0
90060	45825	92	0
90060	73833	61	5
90060	714	63	4
90060	63074	8	6
90060	50931	92	6
90060	5325	30	6
90060	62608	61	7
90060	7639	11	3
90060	59173	54	7
53392	75104	64	3
53392	25913	69	0
96028	21581	60	1
96028	46643	92	0
96028	15183	41	0
96028	39797	60	3
96028	58115	34	3
96028	43769	33	0
96028	51936	33	0
96028	31072	89	2
96028	51456	19	0
96028	26292	33	0
103159	6806	58	0
103159	15844	54	36
103159	5579	79	0
103159	31153	76	7
103159	42893	89	6
103159	75138	76	0
103159	46348	54	0
103159	2877	6	0
103159	11529	54	5
103159	27160	37	3
103159	34902	89	2
103159	25033	89	2
103159	47617	23	0
103159	25104	6	6
103159	25983	88	0
51008	59003	33	2
51008	33743	79	1
51008	45438	74	0
51008	30372	75	0
51008	62845	13	0
51008	66866	50	4
401	436	26	0
71647	57384	48	0
1014	53	69	0
1014	24039	44	0
1014	34486	1	0
1014	71742	92	2
1014	29187	69	0
1014	20598	1	1
1014	59815	1	0
1014	39751	1	8
1014	15438	61	4
1014	59659	53	0
1014	8140	82	1
103975	76653	31	1
74568	46896	54	0
88499	68160	82	0
92460	4098	73	0
71683	40052	9	2
76617	27624	64	0
11043	76020	4	0
11043	2261	23	0
11043	73520	4	0
11043	52270	45	0
11043	38598	24	2
11043	43956	23	0
11043	57334	4	0
11043	10453	76	0
11043	75101	23	3
11043	13373	24	0
11043	67534	24	2
11043	54079	4	0
6884	53116	69	0
81145	13771	78	0
81145	349	62	4
81145	32612	26	0
81145	53607	62	0
41932	67814	30	0
41932	24556	44	0
41932	36873	89	2
41932	2127	30	2
41932	16233	59	5
53312	48632	54	7
40487	45461	10	0
29844	1660	9	5
10899	63705	5	0
4080	25559	19	0
51662	39774	42	0
3381	23971	48	0
75434	22637	79	0
75434	16456	6	0
75434	34354	13	0
75434	39625	13	1
75434	77664	13	4
75434	75766	82	0
75434	24294	39	1
75434	15204	9	8
75434	69987	39	3
100225	38665	53	4
100225	41865	53	0
80418	44294	91	0
36177	35847	26	0
19204	8365	56	4
28015	42959	69	0
28015	60	69	0
28015	73478	69	0
62089	835	48	8
104216	63020	76	0
44857	61611	34	0
44857	69293	6	0
44857	44353	6	8
44857	51466	66	0
44857	1645	60	0
61621	48649	60	0
61621	39004	31	8
61621	40964	32	0
61621	23583	32	6
61621	14920	32	0
10942	42982	69	0
44228	53634	30	0
93896	59828	59	2
70632	70303	20	0
70632	18973	7	1
85883	42561	87	3
90706	31676	48	1
90706	3797	48	0
90706	13881	48	5
90706	73411	48	2
66590	71692	43	0
13054	30729	3	0
24333	41834	17	0
82232	56027	54	3
82232	58718	86	3
82232	67120	24	2
82232	73133	69	0
82232	18003	24	0
82232	21445	92	0
82232	67250	31	0
82232	59158	69	0
82232	16501	24	0
82232	26921	54	0
82232	14938	4	1
82232	3293	54	4
82232	9093	4	0
82232	33229	26	0
82232	5646	43	0
82232	42169	19	0
82232	1846	23	0
82232	24016	8	6
82232	37200	18	0
82232	44482	86	0
82232	37958	95	0
82232	10523	43	0
82232	54534	4	0
82232	3399	43	0
53365	18590	96	0
41836	72855	30	2
41836	7492	30	0
96060	18915	92	0
54504	29385	88	4
54504	29694	54	3
54504	74468	39	4
46684	31050	62	3
46684	33989	62	1
46684	70442	79	0
46684	6038	25	0
46684	7019	10	0
46684	27505	71	0
46684	28544	25	4
46684	31200	80	0
46684	71384	25	1
46684	52870	25	1
46684	41390	25	0
46684	22533	83	1
49362	3111	73	0
49362	71249	6	2
52894	46122	38	0
68749	13436	43	0
45066	44983	61	2
45066	40995	65	0
45066	74298	94	0
103637	33758	24	3
46020	53088	2	3
46020	59355	54	3
46020	13784	93	0
46020	1089	54	0
46020	41357	54	3
46020	55949	4	0
46020	68774	8	4
46020	4224	8	2
46020	38618	7	0
46020	77248	8	2
46020	27653	20	0
34139	24008	59	8
34139	55537	1	2
55189	45730	94	0
55189	72250	64	0
59743	11779	69	0
26617	49092	13	0
3912	71150	28	3
41038	46794	55	0
96310	58728	54	0
4294	32069	17	0
75410	18463	76	0
75410	17414	98	0
75410	29129	43	0
88864	15413	59	10
55969	62325	92	2
26439	29841	88	0
26439	19319	88	0
96904	26213	20	2
534	36906	48	0
71489	14896	43	0
71489	28727	20	0
61539	54226	39	7
61539	4857	31	0
61539	9463	45	4
61539	40854	39	0
61539	46777	39	0
61539	73140	16	0
61539	73945	16	2
61539	32645	16	0
11224	40920	20	8
30056	30041	55	0
30056	38935	69	0
103097	62181	5	0
64566	5921	66	0
64566	39733	9	10
80148	1324	47	0
45915	68895	44	0
89960	74961	79	0
79906	7824	24	0
79906	61417	24	0
98424	66111	48	3
98424	16101	13	5
98424	51825	23	7
98424	19550	9	0
105274	49931	3	2
105274	51704	67	0
67369	74841	24	2
70082	66881	29	2
74550	30848	73	5
69630	58170	55	0
104570	36805	49	0
97239	1790	92	2
41497	67856	55	0
9771	75919	97	0
4267	45927	86	0
96390	18289	75	0
57783	16086	59	0
3258	29550	54	0
3258	46732	54	2
3258	30914	8	2
16422	29768	6	0
16422	21841	6	0
16422	50816	73	0
16422	40163	61	0
16422	814	45	6
19073	62884	97	0
8921	27072	15	0
8921	37323	42	0
88757	47212	33	3
88757	66988	33	1
1126	68673	24	2
35499	3234	6	0
90705	611	30	0
90705	13804	30	0
90705	19269	10	0
6556	50218	49	7
6556	4550	49	4
6556	38752	36	0
6556	35730	42	0
103732	42382	32	3
36068	54359	59	0
45661	23166	4	2
86295	32568	92	0
47869	29467	21	0
87337	60718	30	0
88030	51813	10	0
47894	44830	54	11
47894	21885	22	6
47894	49185	91	0
3860	70251	78	0
96694	72315	23	2
96694	28562	54	0
96694	68295	23	3
96694	25659	41	0
96694	71129	3	0
96694	65006	54	6
96694	50094	23	1
103003	42042	35	0
68567	5075	47	1
68567	63548	61	0
68567	17472	14	0
7003	64721	64	4
7003	9415	76	0
7003	11405	54	0
71873	35296	51	0
76145	60956	53	0
77766	72647	25	3
77766	3679	39	0
77766	47900	65	0
77766	55304	82	1
77766	35648	50	0
77766	72211	83	0
77766	37271	83	0
77766	14775	48	0
77766	77392	7	0
77766	29303	32	2
77766	74588	50	2
77766	3308	82	0
77766	42119	59	0
77766	33191	24	0
77766	46606	50	0
87099	71603	56	6
1205	33554	58	0
1205	42133	49	7
1205	28268	49	14
1205	3183	42	0
1205	31060	49	7
1205	24825	49	2
1205	62320	49	3
100691	44030	6	1
20910	28586	76	0
20910	21196	8	11
20910	43983	19	5
20910	47484	76	2
20910	41952	54	7
20910	66286	74	0
20910	67948	76	0
20910	76080	19	2
81390	65966	24	1
92239	53141	54	2
64406	26522	91	0
33567	42751	67	0
61735	33577	33	1
46741	58298	59	0
46741	10452	16	7
46741	64864	16	3
46741	48059	59	3
46741	44902	12	0
46741	45315	59	0
57394	65636	53	0
13630	48399	11	0
90154	233	82	0
90154	45029	53	0
90154	37594	57	0
90154	5834	97	0
90154	17387	44	0
10739	39114	25	0
56501	30215	23	6
56501	21222	31	4
14255	47344	56	0
14255	46853	31	0
6913	56223	29	3
44470	8632	23	5
44470	59949	6	0
2844	64148	77	3
2844	62968	77	0
83250	9148	29	7
84884	75624	10	0
84884	7728	10	2
84884	58504	15	0
84884	26718	10	2
22202	27731	86	3
22202	13721	64	0
22202	22271	29	0
14616	48030	62	0
14616	16074	59	0
14616	69635	83	0
65704	28731	5	4
30314	3385	56	1
30314	22192	56	1
30314	23196	56	1
30314	40366	82	0
31088	31567	56	0
10380	19145	11	25
10380	16875	11	18
54136	39800	10	0
28193	4242	32	2
103720	35035	91	0
94722	36777	26	5
28157	48763	84	0
26657	5034	72	8
26657	15219	31	3
26657	11526	54	0
26657	63736	93	0
26657	53966	67	4
26657	61276	67	3
26657	52127	31	1
26657	51576	67	8
26657	6312	67	3
26657	26418	67	2
26657	31323	31	1
26657	68034	67	0
26657	66579	31	2
67102	67823	69	0
67102	39662	25	2
61578	43494	56	0
52956	40873	82	0
52956	14067	82	0
69692	66264	53	2
105786	50174	61	0
105786	69043	2	0
105786	36682	16	0
105786	73333	45	0
105786	51175	2	4
105786	35472	2	6
105786	12385	2	7
105786	59492	58	0
105786	52336	78	0
58131	12281	16	6
10760	26764	62	2
10760	42445	72	6
10760	3736	21	2
10760	18486	96	2
10760	76113	31	0
10760	3158	31	2
10760	41196	9	0
10760	58755	23	0
10760	39962	26	6
10760	25084	54	0
10760	64885	21	0
10760	5566	23	3
10760	30619	72	9
10760	57505	77	0
10760	47336	35	0
10760	26218	35	10
10760	13279	31	5
10760	15420	96	0
10760	22543	31	0
10760	37511	82	0
73082	5433	4	0
92601	24853	59	2
1957	5694	59	0
63130	10209	21	0
45233	9375	99	7
35691	50597	98	0
20477	43985	63	0
9475	24306	27	0
76674	67855	17	0
82577	45328	99	0
100416	52839	9	5
100416	31176	47	0
100416	57465	16	0
100416	34626	2	0
100416	40982	9	3
100416	53300	9	4
100416	1581	9	0
100416	48639	25	0
22399	27812	89	0
100618	1671	48	0
102694	21605	98	0
100742	5935	33	0
88441	40512	26	0
88441	19453	52	0
88441	17878	67	0
88441	19710	98	1
88441	70072	10	0
74772	22820	31	0
37851	56135	82	0
82109	49627	62	2
82109	58385	35	0
82109	26689	21	0
82109	56571	35	0
82109	12544	96	0
82109	11582	62	0
82109	6088	62	9
82109	13850	21	7
82109	55942	35	6
82109	59642	25	0
82109	47213	35	2
82109	36278	35	4
82109	23564	25	0
82109	56630	26	11
82109	62204	25	0
82109	53710	35	2
82109	18868	35	0
82109	27020	35	10
86722	45398	33	0
86722	5442	33	0
86722	2023	9	0
61391	75419	91	0
99435	20738	6	0
88395	66729	69	0
66368	61946	62	8
66368	60675	26	0
66368	2918	26	3
4621	56917	54	6
66525	46154	6	0
80569	19889	24	0
101764	36832	23	0
101764	24345	40	0
101764	39629	23	0
101764	36956	23	1
101764	55756	82	0
101764	66669	60	1
101764	7284	54	6
101764	34430	54	6
101764	48571	31	2
101764	50402	23	0
101764	64352	54	3
101764	42791	31	0
101764	69351	96	9
101764	18633	77	0
101764	17383	89	0
101764	8088	54	10
89350	46837	8	0
89350	58494	85	0
89350	69478	17	6
62396	24168	29	0
59960	21014	77	0
44967	73386	54	0
99120	76795	99	5
7385	39349	69	11
50145	25087	69	0
46183	66591	8	0
91261	25596	4	0
20418	30203	86	0
20418	34882	82	0
20418	6715	8	0
45373	21846	41	0
45373	66314	26	5
45373	73456	74	0
45373	76322	38	0
45373	60586	66	0
45373	45813	78	0
45373	58645	67	2
45373	39187	26	0
15038	44181	41	0
15038	64879	86	0
103583	63069	94	0
16126	60002	99	4
21890	1460	24	4
86484	38064	9	0
16691	73557	3	0
23872	75347	15	0
23872	77169	3	0
23872	43545	10	5
23872	54166	3	3
50566	22620	8	1
2775	15125	34	0
2775	49804	85	0
2775	27635	30	1
2775	49808	85	2
2775	17822	47	4
2775	9602	34	0
2775	12073	85	0
2775	76213	53	0
55390	58816	90	3
55390	37343	28	0
55390	67759	90	3
43199	32795	54	0
45208	77509	67	0
84957	3014	73	0
84957	57772	26	0
84957	36461	26	1
84957	31597	1	0
25375	23827	3	0
7564	34384	54	0
48664	49860	58	0
92688	32831	48	0
47524	75558	48	0
11686	53891	69	0
58526	17657	76	0
58526	27184	20	1
58526	3176	38	0
58526	66248	48	3
97645	77674	7	0
53042	63159	57	0
93936	54483	99	0
104136	27689	40	0
16443	28119	96	0
16443	53768	83	0
90980	3850	47	0
102309	65808	3	0
102309	5315	3	2
102309	2457	31	4
7625	9148	29	7
94649	10714	21	7
94649	19343	97	0
63575	26639	62	0
77446	73545	29	0
77446	16031	29	0
77446	69568	29	0
30413	14322	76	2
30413	6090	6	0
30413	35904	61	2
30413	12758	76	0
30413	76513	76	2
30413	75815	52	0
30413	57404	76	0
30413	59443	10	0
30413	67788	10	2
30413	64904	76	0
30413	52091	76	0
30413	70690	10	0
30413	21004	16	0
93931	23953	29	2
93931	72143	29	2
93931	68644	29	0
93931	9821	29	6
93931	61699	29	2
93931	15786	29	5
93931	33507	29	10
93931	75662	29	2
93931	52304	29	0
25661	52968	99	3
39826	68514	4	2
39826	36917	4	0
8952	33277	89	0
100996	21200	61	0
2592	21174	30	0
78466	37602	69	0
6992	32747	54	0
12370	19885	54	0
12370	6653	72	0
12370	34842	72	0
45370	46782	92	2
70215	52078	21	3
9723	49378	1	0
30539	23224	78	0
97332	58314	48	3
38333	32375	6	0
38333	35939	31	0
89493	45022	96	0
83452	64576	13	0
10787	53752	32	5
54348	39425	33	2
10877	71110	4	0
52633	32213	79	0
52633	18953	10	2
52633	62574	39	0
51673	5610	57	0
45315	20050	51	0
76283	12628	99	0
76283	34759	25	0
76283	74602	62	9
47076	40396	45	0
1203	49287	98	0
1203	3289	31	0
1203	40117	10	0
92874	3159	45	0
7757	9012	5	0
74932	59803	63	0
74932	64575	9	0
50692	52741	60	4
30345	64705	69	0
30345	65291	54	4
30345	36719	82	2
59181	12409	3	0
59181	9291	3	4
59181	77279	22	0
59181	27070	54	0
59181	60949	3	0
59181	58827	82	0
102205	34963	85	2
56104	676	49	1
23920	40602	43	7
62573	70342	74	1
62573	43474	74	3
46141	67375	75	4
46141	73434	32	0
46141	12875	39	1
6123	73344	92	2
40236	25202	63	2
40236	70234	56	10
10975	36267	75	0
15833	73533	0	0
98436	31692	54	2
15370	28491	89	0
15370	14770	59	1
15370	68244	59	0
15370	36224	59	0
15370	71398	57	0
3572	38284	26	0
33545	16516	48	0
7658	4600	24	0
40206	71398	57	0
54249	63654	52	0
56537	3015	61	6
13018	47416	10	0
96058	14802	49	0
18091	31910	14	0
40718	8048	43	1
40718	14378	53	0
40718	23887	43	1
83144	24527	27	0
83144	75218	48	2
83144	27121	26	6
83144	17891	94	0
83144	13492	11	2
83144	47666	3	2
83144	32394	26	11
20835	39672	6	0
77463	41679	59	0
2765	10390	40	10
75869	23332	71	0
87592	66327	8	7
58398	73947	22	0
26944	62640	24	2
26944	71559	86	0
26944	201	55	0
7133	38479	61	0
7133	26934	11	2
32457	30762	4	3
75296	39638	86	0
75296	903	39	0
11147	26221	55	2
51937	2220	49	1
11416	69054	6	0
11416	63891	21	2
11416	56631	59	0
11416	54955	55	0
11416	25137	57	0
11416	30494	50	0
55915	69593	19	0
55915	53969	98	0
55915	11609	9	2
4379	31498	16	4
37254	76234	4	9
93724	58467	56	5
99295	56652	48	0
99295	20935	48	0
99295	71096	48	0
99295	1759	48	0
99295	28729	48	4
99295	39349	69	11
28879	2031	73	0
28879	77560	6	0
66071	61977	85	0
27239	2047	21	15
27239	13927	21	2
27239	23181	78	0
104958	62129	69	8
104958	28685	74	4
104958	34140	55	0
69431	45954	91	0
16658	73436	78	3
869	45388	97	0
30967	1328	57	4
44108	77739	35	19
44108	28232	35	2
44108	72162	87	3
66364	27432	57	0
22595	22685	4	0
22595	20001	62	2
15194	70950	4	2
4485	40097	79	12
4485	47868	8	7
4485	12859	8	0
4485	22822	37	2
4485	68059	83	0
9230	38142	64	0
74558	27191	26	0
33205	39098	63	0
33205	68235	24	0
33205	56176	10	0
33205	61897	89	8
33205	51581	95	0
55034	63490	78	2
55034	75232	72	0
55034	6260	72	0
6337	50793	38	0
6337	5055	93	0
6337	72187	72	5
6337	30192	73	2
6337	38974	38	0
6337	66908	72	2
6337	43640	39	0
6337	15308	22	0
6337	55133	88	0
6337	7443	93	0
6337	21128	38	0
6337	71413	43	0
6337	67624	8	2
6337	13271	31	0
6337	43162	76	2
6337	47702	24	2
6337	22170	39	3
6337	62342	89	3
6337	1382	28	2
86444	10686	13	4
39170	69510	51	0
39170	60889	63	2
39170	18591	67	3
39170	20146	10	3
39170	8357	59	2
18721	34503	30	0
18721	24640	43	1
18721	62755	85	0
18721	16335	4	3
18721	12600	69	6
18721	68903	4	0
47604	760	10	0
80694	10336	35	9
25478	37273	4	0
25478	7433	8	0
25478	12450	8	0
25478	59748	22	0
25478	36655	4	0
25478	70389	73	0
25478	74433	4	0
25478	12766	4	0
10715	61446	91	0
10715	8125	56	1
10582	30946	47	0
10582	77633	88	0
10582	14573	54	13
91511	20751	10	2
56388	52634	4	0
16111	36564	16	6
7334	65731	33	2
7334	37201	54	0
7334	48147	46	0
7334	3956	93	5
7334	45695	79	0
7334	5669	18	0
7334	77790	79	0
7334	48792	53	2
7334	19749	59	0
7334	34968	65	3
7334	49497	37	0
57332	66994	70	0
37867	32802	9	0
86395	1000	62	0
86395	67162	8	0
86395	76389	67	0
86395	61140	94	4
86395	48630	49	3
86395	64153	57	0
86395	37774	40	0
86395	31966	43	6
89263	64150	8	7
89263	49293	31	0
89263	19980	68	1
89263	23349	99	5
89263	67650	8	0
89263	37469	11	4
89263	48742	25	4
89263	2790	61	0
89263	7951	41	0
89263	52837	11	0
89263	45523	74	0
89263	38750	95	0
89263	63949	30	2
89263	36918	65	2
89263	11481	25	1
104129	2615	29	0
77787	9700	30	1
77787	49436	30	0
77787	74643	69	0
77787	30623	30	2
77787	47882	98	0
90894	34855	52	0
90894	48553	73	0
90894	39025	10	0
90894	26378	70	0
90894	7072	15	0
90894	42488	70	0
4723	40087	10	6
4723	1480	10	2
50289	10472	48	0
50289	36324	62	5
3900	67101	96	0
34902	6117	9	0
92997	40587	58	0
92352	50849	10	2
61776	11743	4	8
57810	13569	43	21
57810	28395	43	1
57810	62643	24	0
57810	31528	43	1
57810	16739	73	0
57810	62586	57	2
44300	58616	4	0
70839	34073	35	3
83775	29419	9	0
83775	74330	8	11
83775	49198	78	0
83775	2996	25	0
83775	37442	59	4
83775	5595	85	0
83775	5819	85	0
83775	11706	83	4
83775	55544	0	0
83775	59014	9	0
83775	42256	26	0
83775	11699	24	2
83775	41944	8	4
7680	41005	61	0
12653	26317	69	0
33424	47877	82	0
33424	23990	15	0
33424	51534	35	9
33424	64573	92	5
33424	65370	92	0
33424	12040	34	0
75324	70302	46	0
75324	48862	62	5
75324	65898	91	0
18756	65260	96	3
18756	68516	45	2
11940	37780	66	0
11940	61254	13	0
11940	25786	69	0
49333	35379	9	0
49333	56380	69	0
49333	59460	39	7
49333	60573	54	0
49333	75647	39	0
49333	56321	54	0
49333	49203	3	3
49333	45411	9	1
80123	64215	71	0
46619	62701	88	3
46619	52188	9	0
46619	7964	78	4
46619	11973	31	0
46619	57978	19	0
46619	59922	96	2
46619	208	10	0
46619	71617	10	0
52592	53122	35	8
17324	8553	44	0
17324	39743	67	0
33815	48980	10	0
33815	66480	4	6
33815	46159	33	5
33815	49944	77	0
33815	65825	69	0
33815	30129	45	0
33815	38590	92	0
33815	51065	48	0
33815	52523	48	0
33815	35925	60	0
54756	63714	71	9
54756	22313	35	12
78083	46470	54	2
78083	432	64	0
78083	14573	54	13
78083	47948	8	4
78083	31228	22	0
78083	41620	48	2
78083	61910	48	0
78083	48239	78	0
53857	52922	26	0
53857	58578	20	0
73066	61036	30	3
42428	7428	30	0
70266	37158	58	0
101954	23784	7	0
23097	67358	10	0
23097	44520	52	0
23097	987	76	2
23097	21155	6	0
23097	34949	79	0
23097	67909	61	0
23097	44010	30	0
85126	62619	21	0
2909	4881	54	0
94010	67751	61	0
923	46331	59	7
77784	60754	93	0
27823	7095	9	3
27823	49098	22	0
27823	24920	97	7
25291	50211	78	0
25291	70253	38	0
25291	53945	87	0
25291	21303	40	0
98882	45615	29	1
98882	21343	29	0
98882	66428	96	0
